,,,,," 19,388,231.64 ",
Invoice Date,Supplier Name,Supplier Country,Taxable basis,Currency,Tax to pay,Runing Total
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,26374,EUR,9230.9,17879212.32
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1192.22,EUR,417.28,17879629.6
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,887.5,EUR,310.62,17879940.22
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,447.3,EUR,156.56,17880096.78
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,17880131.57
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,248.5,EUR,86.97,17880218.54
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,17880253.33
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,752.6,EUR,263.41,17880516.74
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,418.9,EUR,146.61,17880663.35
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,85.2,EUR,29.82,17880693.17
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,17880762.75
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,227.2,EUR,79.52,17880842.27
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,85.2,EUR,29.82,17880872.09
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,17880906.88
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1828.51,EUR,639.98,17881546.86
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58.15,EUR,20.35,17881567.21
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,17881584.6
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,17881601.99
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58.15,EUR,20.35,17881622.34
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,248.5,EUR,86.97,17881709.31
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,116.3,EUR,40.7,17881750.01
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1053.47,EUR,368.71,17882118.72
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,6738.47,EUR,2358.46,17884477.18
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,220.1,EUR,77.03,17884554.21
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1381.93,EUR,483.68,17885037.89
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,156.2,EUR,54.67,17885092.56
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,284,EUR,99.4,17885191.96
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,17885226.75
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2164.42,EUR,757.55,17885984.3
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,754.02,EUR,263.91,17886248.21
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,156.2,EUR,54.67,17886302.88
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3389.26,EUR,1186.24,17887489.12
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,174823.34,EUR,61188.17,17948677.29
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,103.01,EUR,36.05,17948713.34
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,25777.66,EUR,9022.18,17957735.52
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,5133.73,EUR,1796.81,17959532.33
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,6451.06,EUR,2257.87,17961790.2
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,220.1,EUR,77.03,17961867.23
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,347.9,EUR,121.76,17961988.99
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,17962006.38
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,312.4,EUR,109.34,17962115.72
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,163.3,EUR,57.16,17962172.88
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,17962190.27
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4274.2,EUR,1495.97,17963686.24
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1441.3,EUR,504.45,17964190.69
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,151.94,EUR,53.18,17964243.87
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,17964313.45
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,17964383.03
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,17964400.42
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,213,EUR,74.55,17964474.97
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.68,EUR,34.89,17964509.86
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,347.91,EUR,121.77,17964631.63
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4000.99,EUR,1400.35,17966031.98
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,73824.02,EUR,25838.41,17991870.39
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4600.18,EUR,1610.06,17993480.45
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,73824.02,EUR,25838.41,18019318.86
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18019371.04
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,116.3,EUR,40.7,18019411.74
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18019446.53
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,454.54,EUR,159.09,18019605.62
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,208.48,EUR,72.97,18019678.59
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,507.38,EUR,177.58,18019856.17
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18019890.96
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18019908.35
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,497,EUR,173.95,18020082.3
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,105437.84,EUR,36903.24,18056985.54
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,13706.9,EUR,4797.41,18061782.95
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58.15,EUR,20.35,18061803.3
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,656.25,EUR,229.69,18062032.99
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18062050.38
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,347.9,EUR,121.76,18062172.14
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18062206.93
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,546.7,EUR,191.34,18062398.27
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18062450.45
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,397.33,EUR,139.07,18062589.52
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18062641.7
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1698.38,EUR,594.43,18063236.13
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,85.2,EUR,29.82,18063265.95
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,28700.02,EUR,10045.01,18073310.96
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1071.22,EUR,374.93,18073685.89
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,5113.87,EUR,1789.85,18075475.74
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18075527.92
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,376.3,EUR,131.7,18075659.62
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2292.73,EUR,802.46,18076462.08
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,192604.89,EUR,67411.71,18143873.79
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,22947.41,EUR,8031.59,18151905.38
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4242.73,EUR,1484.96,18153390.34
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1363.2,EUR,477.12,18153867.46
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18153919.64
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,397.6,EUR,139.16,18154058.8
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,142,EUR,49.7,18154108.5
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,85.2,EUR,29.82,18154138.32
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,248.5,EUR,86.97,18154225.29
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,332.27,EUR,116.29,18154341.58
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,156.2,EUR,54.67,18154396.25
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1814.76,EUR,635.17,18155031.42
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1100.5,EUR,385.17,18155416.59
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,142,EUR,49.7,18155466.29
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,497.31,EUR,174.06,18155640.35
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18155675.14
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,869.78,EUR,304.42,18155979.56
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4696.82,EUR,1643.89,18157623.45
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,73824.02,EUR,25838.41,18183461.86
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,521.86,EUR,182.65,18183644.51
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,116.3,EUR,40.7,18183685.21
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,299.05,EUR,104.67,18183789.88
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58.15,EUR,20.35,18183810.23
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18183845.02
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,13231.29,EUR,4630.95,18188475.97
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,332.55,EUR,116.39,18188592.36
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18188609.75
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,18188679.33
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,18188748.91
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,298.87,EUR,104.6,18188853.51
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7144.15,EUR,2500.45,18191353.96
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,397.6,EUR,139.16,18191493.12
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,105.82,EUR,37.04,18191530.16
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,18191599.74
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18191634.53
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,63536.54,EUR,22237.79,18213872.32
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,556.57,EUR,194.8,18214067.12
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,653.2,EUR,228.62,18214295.74
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18214330.53
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,546.7,EUR,191.34,18214521.87
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18214574.05
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18214608.84
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,447.3,EUR,156.56,18214765.4
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18214782.79
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1491,EUR,521.85,18215304.64
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,248.5,EUR,86.97,18215391.61
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18215409
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4686.17,EUR,1640.16,18217049.16
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,497,EUR,173.95,18217223.11
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,10683.33,EUR,3739.17,18220962.28
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1441.3,EUR,504.45,18221466.73
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3267.9,EUR,1143.76,18222610.49
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,944.3,EUR,330.5,18222940.99
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18222993.17
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,134.9,EUR,47.21,18223040.38
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,9013.59,EUR,3154.76,18226195.14
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18226229.93
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,612.02,EUR,214.21,18226444.14
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18226461.53
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2201.36,EUR,770.48,18227232.01
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,276061.94,EUR,96621.68,18323853.69
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,39434.2,EUR,13801.97,18337655.66
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58.15,EUR,20.35,18337676.01
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,10799.1,EUR,3779.68,18341455.69
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,16601.22,EUR,5810.43,18347266.12
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,298.2,EUR,104.37,18347370.49
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1789.2,EUR,626.22,18347996.71
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1391.6,EUR,487.06,18348483.77
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,142,EUR,49.7,18348533.47
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,18348603.05
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,18348672.63
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,166.14,EUR,58.15,18348730.78
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,397.6,EUR,139.16,18348869.94
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1980.9,EUR,693.31,18349563.25
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,232.61,EUR,81.41,18349644.66
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18349662.05
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,958.5,EUR,335.47,18349997.52
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7487.66,EUR,2620.68,18352618.2
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4906.1,EUR,1717.13,18354335.33
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18354352.72
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,392.59,EUR,137.41,18354490.13
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18354507.52
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1350.45,EUR,472.66,18354980.18
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,110.7,EUR,38.74,18355018.92
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,13347.08,EUR,4671.48,18359690.4
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3443.98,EUR,1205.39,18360895.79
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,17.04,EUR,5.96,18360901.75
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,198.8,EUR,69.58,18360971.33
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,854.33,EUR,299.02,18361270.35
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,8222.88,EUR,2878.01,18364148.36
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,163.3,EUR,57.16,18364205.52
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,562.08,EUR,196.73,18364402.25
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,85.2,EUR,29.82,18364432.07
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1959.87,EUR,685.95,18365118.02
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,745.5,EUR,260.93,18365378.95
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1569.74,EUR,549.41,18365928.36
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,171728.99,EUR,60105.15,18426033.51
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,24321.56,EUR,8512.55,18434546.06
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2231.27,EUR,780.94,18435327
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2103.02,EUR,736.06,18436063.06
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18436097.85
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,286.84,EUR,100.39,18436198.24
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18436233.03
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18436250.42
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18436267.81
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,241.4,EUR,84.49,18436352.3
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1557.74,EUR,545.21,18436897.51
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,766.8,EUR,268.38,18437165.89
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,102.24,EUR,35.78,18437201.67
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,73824.02,EUR,25838.41,18463040.08
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,5218.68,EUR,1826.54,18464866.62
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,309.26,EUR,108.24,18464974.86
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,289.92,EUR,101.47,18465076.33
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,5025.41,EUR,1758.89,18466835.22
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,73824.02,EUR,25838.41,18492673.63
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,174.45,EUR,61.06,18492734.69
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,191.25,EUR,66.94,18492801.63
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,61.63,EUR,21.57,18492823.2
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58.15,EUR,20.35,18492843.55
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,954.37,EUR,334.03,18493177.58
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,111.78,EUR,39.12,18493216.7
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,58.15,EUR,20.35,18493237.05
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18493271.84
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18493324.02
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18493341.41
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1172.68,EUR,410.44,18493751.85
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,191.7,EUR,67.09,18493818.94
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,7461.46,EUR,2611.51,18496430.45
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,369.2,EUR,129.22,18496559.67
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1295.27,EUR,453.34,18497013.01
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18497065.19
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,255.6,EUR,89.46,18497154.65
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2724.28,EUR,953.5,18498108.15
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,374.88,EUR,131.21,18498239.36
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,49.7,EUR,17.39,18498256.75
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,3738.15,EUR,1308.35,18499565.1
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,226754.9,EUR,79364.21,18578929.31
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,30076.88,EUR,10526.91,18589456.22
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.68,EUR,34.89,18589491.11
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,8217.77,EUR,2876.22,18592367.33
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,12983.06,EUR,4544.07,18596911.4
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1476.8,EUR,516.88,18597428.28
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,237.14,EUR,83,18597511.28
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1391.6,EUR,487.06,18597998.34
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18598033.13
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,149.1,EUR,52.18,18598085.31
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1157.3,EUR,405.05,18598490.36
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,433.1,EUR,151.59,18598641.95
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,468.5,EUR,163.97,18598805.92
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,99.4,EUR,34.79,18598840.71
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,191.7,EUR,67.09,18598907.8
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,2472.22,EUR,865.28,18599773.08
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,1235.4,EUR,432.39,18600205.47
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,298.2,EUR,104.37,18600309.84
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,73824.02,EUR,25838.41,18626148.25
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,579.86,EUR,202.95,18626351.2
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,4348.91,EUR,1522.12,18627873.32
20191201,"DEUTSCHE BANK GRUPPE, LUXEMBURG",Luxembourg,116.3,EUR,40.7,18627914.02
