Account,Doc. Date,DocumentNo,Type,PK,Amount in LC,Tx,LCurr,Company,Localité
8124100000,2019-12-16,1118003266,KR,40,"-1194,22",Y5,USD,Bâloise Assurances Luxembourg SA,Luxembourg
8127200000,2019-04-03,1118000758,KR,40,"-381,98",Y3,,Groupe Soludec,lux
3410220000,2019-03-31,1118000593,KA,50,"-514,04",E6,USD,Zithaservices SA,Luxembourg
3410220000,2017-09-30,1118001294,KA,50,"-421,74",E5,USD,Zithaservices SA,Luxembourg
8113000004,2018-12-31,1118000078,KR,40,"-171,82",V0,USD,EFA European Fund Administration SA,Luxembourg
8113000004,2019-04-01,1118000702,KR,40,"-596,4",V0,USD,EFA European Fund Administration SA,Luxembourg
8113000004,2019-05-01,1118000950,KR,40,"-1907,06",V0,USD,EFA European Fund Administration SA,Luxembourg
8113000004,2019-07-15,1118001661,KG,50,"-242,82",V0,USD,EFA European Fund Administration SA,Luxembourg
9300100002,2019-09-30,1118002686,KR,70,-639.00,Y4,USD,Jost Group SA,Luxembourg
8127120000,2019-10-08,1118002779,KR,40,"-76,68",Y4,USD,LUX TP SA,Luxembourg
8122100002,2019-05-07,1118001052,KR,50,"-367,78",Y3,USD,A.B.S.C. SA,Luxembourg
8122100002,2018-10-31,1118000102,KR,40,"-827,86",Y1,USD,A.B.S.C. SA,Luxembourg
8122100002,2019-05-31,1118001575,KR,40,"-550,96",Y1,USD,A.B.S.C. SA,Luxembourg
8122100002,2019-10-29,1118003045,KR,40,"164,15",Y1,USD,A.B.S.C. SA,Luxembourg
8127320000,2019-01-29,1118000349,KR,40,"289,72",Y3,USD,Northern Trust Global Services SE,Luxembourg
9300100002,2019-02-25,1118000542,KR,70,"-50,69",Y3,USD,Jost Group SA,Luxembourg
8127320000,2019-03-07,1118000663,KR,40,"-97,98",Y3,USD,Northern Trust Global Services SE,Luxembourg
8127320000,2019-05-07,1118001004,KR,40,"-242,82",Y3,USD,Northern Trust Global Services SE,Luxembourg
8127320000,2019-09-04,1118002573,KR,40,"-1329,12",Y3,USD,Northern Trust Global Services SE,Luxembourg
1930300000,2019-06-02,1118001164,KR,40,"-511,2",Y4,USD,SES,Luxembourg
8123200000,2019-02-27,1118000431,KR,40,"140,82",Y1,USD,Baatz Constructions Exploitation SARL,LU
8123200000,2019-06-13,1118001333,KR,40,"200,36",Y1,USD,Baatz Constructions Exploitation SARL,LU
8123200000,2019-08-21,1118001977,KR,40,"-2649,79",Y1,USD,Baatz Constructions Exploitation SARL,LU
8123200000,2018-12-31,1118000128,KR,40,"1073,96",Y1,USD,Baatz Constructions Exploitation SARL,LU
1930300000,2019-04-01,1118000707,KR,40,"2216,25",Y1,EUR,SES,Luxembourg
8123200000,2019-09-20,1118002468,KR,40,"-554,5",Y1,EUR,Baatz Constructions Exploitation SARL,LU
8123200000,2019-12-03,1118003162,KR,40,"1313,73",Y1,EUR,Baatz Constructions Exploitation SARL,LU
1930300000,2018-12-14,1118000000,KR,40,"-866,71",V0,EUR,SES,Luxembourg
1930300000,2019-01-10,1118000294,KR,50,"-1006,24",V0,EUR,SES,Luxembourg
1930300000,2019-09-18,1118002458,KR,40,"-1751,63",V0,EUR,SES,Luxembourg
8123200000,2019-02-28,1118000467,KR,40,"3168,69",Y1,EUR,Baatz Constructions Exploitation SARL,LU
8123200000,2019-05-31,1118001293,KR,40,"-399,02",Y1,EUR,Baatz Constructions Exploitation SARL,LU
8124100000,2019-07-31,1118001778,KR,40,"-248,5",YA,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-09-30,1118002682,KR,40,"-719,94",YA,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-11-29,1118003107,KR,40,"-217,26",YA,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8126200016,2019-08-07,1118001711,KR,40,"-353,58",Y0,EUR,"Agedoc, Association pour la Gestion des Ecoles et des Internats de la Doctrine Chrétienne ASBL",Luxembourg
8127120000,2019-03-23,1118000669,KR,40,"-268,38",Y1,EUR,LUX TP SA,Luxembourg
8123200002,2019-03-02,1118000500,KR,40,"-333,7",Y9,EUR,Mercedez,Germany
8123200002,2019-07-31,1118001774,KR,40,"-361,25",Y9,EUR,Mercedez,Germany
8124100000,2019-01-11,1118000095,KR,40,"-483,08",Y1,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-03-25,1118000627,KG,50,"-1513,29",Y1,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-04-30,1118000951,KR,40,"-795,2",Y1,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-07-15,1118001551,KR,40,"-1389,04",Y1,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-09-16,1118002467,KR,40,"-433,1",Y1,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-01-17,1118000126,KR,40,"-643,26",Y1,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-05-06,1118000972,KR,40,"-305,3",Y1,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
9300100002,2019-10-28,1118002858,KR,70,"-266,96",Y1,EUR,Jost Group SA,Luxembourg
8123200000,2019-02-05,1118000257,KR,40,"-357,84",Y1,EUR,Baatz Constructions Exploitation SARL,LU
8126200016,2019-07-01,1118001478,KR,40,"-204,48",Y0,EUR,"Agedoc, Association pour la Gestion des Ecoles et des Internats de la Doctrine Chrétienne ASBL",Luxembourg
8126200016,2019-12-09,1118003205,KR,40,"-1040,86",Y1,EUR,"Agedoc, Association pour la Gestion des Ecoles et des Internats de la Doctrine Chrétienne ASBL",Luxembourg
8124100000,2019-12-31,1148304638,SO,50,"-646,1",V0,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8123200002,2019-02-28,1118000429,KR,40,"-458,38",Y1,EUR,Mercedez,Germany
8123200002,2019-04-18,1118000859,KR,40,"-1571,94",Y1,EUR,Mercedez,Germany
8123200002,2019-07-01,1118001546,KR,40,"-701,48",Y1,EUR,Mercedez,Germany
8123200002,2019-09-18,1118002508,KR,40,-1160.00,Y1,EUR,Mercedez,Germany
8123200002,2019-11-26,1118003063,KR,40,"-343,64",Y1,EUR,Mercedez,Germany
8126200000,2019-02-27,1118000425,KR,40,"-477,12",Y9,EUR,Groupe Ligue HMC,Luxembourg
8123200000,2018-12-31,1118000075,KR,40,"-370,62",Y1,EUR,Baatz Constructions Exploitation SARL,LU
8123200000,2019-05-31,1118001216,KR,40,"-776,24",Y1,EUR,Baatz Constructions Exploitation SARL,LU
8123200000,2019-10-31,1118002967,KR,40,"-266,96",Y1,EUR,Baatz Constructions Exploitation SARL,LU
9300100002,2019-12-05,1118003204,KR,70,"-1265,22",Y1,EUR,Jost Group SA,Luxembourg
8127320000,2019-09-30,1118002797,KR,40,"-1836,91",Y1,EUR,Northern Trust Global Services SE,Luxembourg
8121100000,2018-12-31,1118000160,KR,40,"-268,38",Y0,EUR,Google Inc,Ireland
8121100000,2018-12-31,1118000160,KR,40,"-585,04",Y0,EUR,Google Inc,Ireland
8121100000,2019-02-28,1118000626,KR,40,-497.00,Y0,EUR,Google Inc,Ireland
8121100000,2019-03-31,1118000864,KR,40,"-620,54",Y0,EUR,Google Inc,Ireland
8121100000,2019-04-30,1118001139,KR,40,"-891,76",Y0,EUR,Google Inc,Ireland
8121100000,2019-06-30,1118001538,KR,40,"-403,28",Y0,EUR,Google Inc,Ireland
8121100000,2019-07-31,1118001792,KR,40,"-166,14",Y0,EUR,Google Inc,Ireland
8121100000,2019-09-30,1118002704,KR,40,"-596,4",Y0,EUR,Google Inc,Ireland
8121100000,2019-10-31,1118003053,KR,40,"-533,92",Y0,EUR,Google Inc,Ireland
8122100002,2019-12-10,1118003271,KR,40,"-604,64",Y0,EUR,A.B.S.C. SA,Luxembourg
8121200001,2019-01-31,1118000874,KR,50,"-563,74",Y1,EUR,CDCL SA,Luxembour
8127900001,2019-12-31,1118003442,KR,40,"-259,86",Y3,EUR,Nomura Bank (Luxembourg) SA,Luxembourg
8127200000,2019-02-28,1118000552,KR,40,"410,44",Y1,EUR,Groupe Soludec,lux
8127200000,2019-04-30,1118000948,KR,40,"-214,42",Y1,EUR,Groupe Soludec,lux
8127200000,2019-07-16,1118001577,KR,40,"-383,4",Y1,EUR,Groupe Soludec,lux
8127200000,2019-11-22,1118003042,KR,40,"-335,12",Y1,EUR,Groupe Soludec,lux
8127320000,2019-08-06,1118002275,KR,40,"-548,12",Y1,EUR,Northern Trust Global Services SE,Luxembourg
8124100000,2019-01-31,1118000233,KR,40,"-242,82",Y0,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-06-28,1118001481,KR,40,"-357,84",Y0,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8124100000,2019-11-30,1118003104,KR,40,"-350,74",Y0,EUR,Bâloise Assurances Luxembourg SA,Luxembourg
8127130000,2018-12-18,1118000318,KR,40,"-204,48",Y3,EUR,Schroeder & Associés SA,Luxembourg
8121100000,2019-01-02,1118000028,KR,40,"-847,74",V0,GBP,Google Inc,Ireland
8121100000,2019-01-09,1118000067,KR,40,"-333,7",VL,GBP,Google Inc,Ireland
8121100000,2019-01-09,1118000067,KR,40,"-1073,52",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-16,1118000165,KR,40,"-248,5",VL,GBP,Google Inc,Ireland
8121100000,2019-01-16,1118000165,KR,40,"-139,16",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-16,1118000165,KR,40,"-160,46",VL,GBP,Google Inc,Ireland
8121100000,2019-01-16,1118000165,KR,40,"-424,58",Y3,GBP,Google Inc,Ireland
1930300000,2019-01-30,1118000236,KR,40,"-2496,36",VL,GBP,SES,Luxembourg
8121100000,2019-01-30,1118000236,KR,40,"-9314,49",VL,GBP,Google Inc,Ireland
8121100000,2019-01-30,1118000236,KR,40,"449,09",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-30,1118000236,KR,40,"-12419,32",Y3,GBP,Google Inc,Ireland
1930300000,2019-02-06,1118000237,KR,40,"-620,54",VL,GBP,SES,Luxembourg
8121100000,2019-02-06,1118000237,KR,40,"-247,08",Y3,GBP,Google Inc,Ireland
1930300000,2019-02-06,1118000237,KR,40,"-335,12",VL,GBP,SES,Luxembourg
1930300000,2019-02-06,1118000237,KR,40,"-170,4",VL,GBP,SES,Luxembourg
8121100000,2019-02-06,1118000237,KR,40,"-972,7",Y3,GBP,Google Inc,Ireland
8121100000,2019-02-06,1118000237,KR,40,"-76,68",VL,GBP,Google Inc,Ireland
8121100000,2019-02-06,1118000237,KR,40,"294,59",Y3,GBP,Google Inc,Ireland
1930300000,2019-02-06,1118000237,KR,40,"-210,16",VL,GBP,SES,Luxembourg
8121100000,2019-02-06,1118000237,KR,40,"-122,12",Y3,GBP,Google Inc,Ireland
1930300000,2019-02-06,1118000237,KR,40,"122,5",VL,GBP,SES,Luxembourg
8121100000,2019-01-23,1118000238,KR,40,"-1608,58",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000238,KR,40,"-777,28",VL,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000238,KR,40,"294,59",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000238,KR,40,"-152,99",VL,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000238,KR,40,"-828,54",Y3,GBP,Google Inc,Ireland
8121100000,2019-02-20,1118000423,KR,40,"-337,16",Y3,GBP,Google Inc,Ireland
8121100000,2019-02-20,1118000423,KR,40,"-1696,33",Y3,GBP,Google Inc,Ireland
8121100000,2019-02-13,1118000424,KR,40,"-461,5",VL,GBP,Google Inc,Ireland
8121100000,2019-02-13,1118000424,KR,40,"-2777,52",Y3,GBP,Google Inc,Ireland
8121100000,2019-04-03,1118000708,KR,40,"-102,24",Y3,GBP,Google Inc,Ireland
8121100000,2019-04-03,1118000708,KR,40,"-191,7",Y3,GBP,Google Inc,Ireland
8121100000,2019-04-03,1118000708,KR,40,"-735,56",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-27,1118000709,KR,40,"-246,13",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-27,1118000709,KR,40,"-2351,52",Y3,GBP,Google Inc,Ireland
1930300000,2019-03-27,1118000709,KR,40,"-194,54",Y3,GBP,SES,Luxembourg
8121100000,2019-01-23,1118000887,KR,50,"90,11",VL,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000887,KR,50,"-169,01",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000887,KR,50,"-133,66",VL,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000887,KR,50,"-924,92",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000887,KR,50,"-202,82",VL,GBP,Google Inc,Ireland
1930300000,2019-01-23,1118000888,KR,40,"-1511,8",Y3,GBP,SES,Luxembourg
8121100000,2019-01-23,1118000888,KR,40,"-2654,11",VL,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000888,KR,40,"-93,01",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000888,KR,40,"-295,62",VL,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000888,KR,40,"-350,61",Y3,GBP,Google Inc,Ireland
8121100000,2019-01-23,1118000888,KR,40,"363,39",VL,GBP,Google Inc,Ireland
8121100000,2019-03-06,1118000925,KR,40,"-1341,9",VL,GBP,Google Inc,Ireland
8121100000,2019-03-06,1118000925,KR,40,"-465,19",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-06,1118000925,KR,40,"11879,72",VL,GBP,Google Inc,Ireland
8121100000,2019-03-06,1118000925,KR,40,"119,28",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-06,1118000925,KR,40,"-205,05",VL,GBP,Google Inc,Ireland
8121100000,2019-03-06,1118000925,KR,40,"-569,7",Y3,GBP,Google Inc,Ireland
8121100000,2019-04-10,1118000926,KR,40,"536,19",VL,GBP,Google Inc,Ireland
8121100000,2019-04-10,1118000926,KR,40,"-1036,6",Y3,GBP,Google Inc,Ireland
8121100000,2019-04-10,1118000926,KR,40,"-266,96",VL,GBP,Google Inc,Ireland
8121100000,2019-03-13,1118001151,KR,40,"-613,44",VL,GBP,Google Inc,Ireland
8121100000,2019-03-13,1118001151,KR,40,"-282,58",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001152,KR,40,"-979,8",VL,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001152,KR,40,-355.00,Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001152,KR,40,"-191,7",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001152,KR,40,"-367,78",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001152,KR,40,"-357,84",VL,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001152,KR,40,"-847,74",Y3,GBP,Google Inc,Ireland
8121100000,2019-04-17,1118001153,KR,40,"-305,3",Y3,GBP,Google Inc,Ireland
8121100000,2019-04-17,1118001153,KR,40,"-384,82",VL,GBP,Google Inc,Ireland
8121100000,2019-04-24,1118001154,KR,40,"-429,41",VL,GBP,Google Inc,Ireland
8121100000,2019-05-01,1118001155,KR,40,"-526,82",VL,GBP,Google Inc,Ireland
8121100000,2019-05-01,1118001155,KR,40,"-312,4",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-01,1118001155,KR,40,"-261,28",VL,GBP,Google Inc,Ireland
8121100000,2019-05-01,1118001155,KR,40,"-312,4",Y3,GBP,Google Inc,Ireland
8121100000,2019-02-27,1118001171,KR,40,"-261,28",Y3,GBP,Google Inc,Ireland
8121100000,2019-02-27,1118001171,KR,40,"-560,62",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-22,1118001228,KR,40,"-109,34",VL,GBP,Google Inc,Ireland
8121100000,2019-05-22,1118001228,KR,40,"267,67",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-22,1118001228,KR,40,"237,85",VL,GBP,Google Inc,Ireland
8121100000,2019-05-22,1118001228,KR,40,"-924,42",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-22,1118001228,KR,40,"-3341,97",VL,GBP,Google Inc,Ireland
8121100000,2019-05-22,1118001228,KR,40,"-924,42",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-22,1118001228,KR,40,"-186,02",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-29,1118001229,KR,40,"2805,54",VL,GBP,Google Inc,Ireland
8121100000,2019-05-29,1118001229,KR,40,"-2351,85",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-29,1118001229,KR,40,"-23587,58",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-29,1118001229,KR,40,"2199,93",VL,GBP,Google Inc,Ireland
8121100000,2019-06-05,1118001230,KR,40,"-2331,65",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-05,1118001230,KR,40,"-14577,17",VL,GBP,Google Inc,Ireland
8121100000,2019-06-05,1118001230,KR,40,"5923,25",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-05,1118001230,KR,40,"-1721,3",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001231,KR,40,"-1138,98",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001231,KR,40,"-704,32",VL,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001231,KR,40,"-468,6",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001231,KR,40,"-445,88",VL,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001231,KR,40,"-238,56",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001231,KR,40,"-302,46",VL,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001232,KR,50,"-86,62",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001232,KR,50,"-353,58",VL,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001232,KR,50,"-1363,2",Y3,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001232,KR,50,"-248,5",VL,GBP,Google Inc,Ireland
8121100000,2019-03-20,1118001232,KR,50,"-346,48",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001765,KR,40,"-103,66",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001765,KR,40,"-1956,05",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001765,KR,40,"-191,7",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001765,KR,40,"-514,04",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001765,KR,40,"-2279,1",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001765,KR,40,"-214,42",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001766,KR,50,"-166,14",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001766,KR,50,"131,21",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001766,KR,50,"-239,98",Y3,GBP,Google Inc,Ireland
1930300000,2019-05-08,1118001766,KR,50,"-1485,32",VL,GBP,SES,Luxembourg
8121100000,2019-05-08,1118001766,KR,50,"-902,91",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001766,KR,50,"-408,96",VL,GBP,Google Inc,Ireland
8121100000,2019-07-31,1118001871,KR,40,"-203,06",Y3,GBP,Google Inc,Ireland
8121100000,2019-07-31,1118001871,KR,40,"-548,12",VL,GBP,Google Inc,Ireland
8121100000,2019-07-31,1118001871,KR,40,"-210,16",VL,GBP,Google Inc,Ireland
8121100000,2019-07-24,1118001872,KR,40,"-390,3",VL,GBP,Google Inc,Ireland
8121100000,2019-07-24,1118001872,KR,40,"-1009,62",VL,GBP,Google Inc,Ireland
8121100000,2019-07-10,1118001873,KR,40,"-553,59",Y3,GBP,Google Inc,Ireland
8121100000,2019-07-10,1118001873,KR,40,"-655,16",Y3,GBP,Google Inc,Ireland
8121100000,2019-07-10,1118001873,KR,40,"-200,63",VL,GBP,Google Inc,Ireland
8121100000,2019-07-10,1118001873,KR,40,"-11470,94",Y3,GBP,Google Inc,Ireland
8121100000,2019-07-03,1118001874,KR,40,"-268,42",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-26,1118001875,KR,40,"-533,92",VL,GBP,Google Inc,Ireland
8121100000,2019-06-26,1118001875,KR,40,"-380,56",VL,GBP,Google Inc,Ireland
8121100000,2019-06-26,1118001875,KR,40,"-176,08",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-19,1118001876,KR,40,"-381,98",VL,GBP,Google Inc,Ireland
8121100000,2019-06-19,1118001876,KR,40,"-420,32",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-12,1118001890,KR,40,"-607,76",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-12,1118001890,KR,40,"-266,96",VL,GBP,Google Inc,Ireland
8121100000,2019-06-12,1118001890,KR,40,"0,03",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-12,1118001890,KR,40,"-674,09",VL,GBP,Google Inc,Ireland
8121100000,2019-06-12,1118001890,KR,40,"-433,1",Y3,GBP,Google Inc,Ireland
8121100000,2019-06-12,1118001890,KR,40,"-86,62",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001976,KR,40,"-454,9",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001976,KR,40,"-121,84",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001976,KR,40,"-1462,59",Y3,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001976,KR,40,"-145,21",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001976,KR,40,"-2044,8",VL,GBP,Google Inc,Ireland
8121100000,2019-05-08,1118001976,KR,40,"-759,7",VL,GBP,Google Inc,Ireland
8121100000,2019-07-17,1118002020,KR,40,"-727,04",VL,GBP,Google Inc,Ireland
8121100000,2019-07-17,1118002020,KR,40,"-95,99",Y3,GBP,Google Inc,Ireland
8121100000,2019-07-17,1118002020,KR,40,"-655,16",VL,GBP,Google Inc,Ireland
8121100000,2019-07-17,1118002020,KR,40,"-3005,74",Y3,GBP,Google Inc,Ireland
8121100000,2019-08-14,1118002022,KR,40,"576,52",VL,GBP,Google Inc,Ireland
8121100000,2019-08-14,1118002022,KR,40,"864,78",Y3,GBP,Google Inc,Ireland
8121100000,2019-08-07,1118002023,KR,40,"-519,72",VL,GBP,Google Inc,Ireland
8121100000,2019-08-28,1118002072,KR,40,"1175,76",VL,GBP,Google Inc,Ireland
1930300000,2019-08-28,1118002072,KR,40,"441,36",Y3,GBP,SES,Luxembourg
1930300000,2019-09-11,1118002553,KR,40,"-519,72",Y3,GBP,SES,Luxembourg
1930300000,2019-09-11,1118002553,KR,40,"-1175,76",VL,GBP,SES,Luxembourg
8121100000,2019-09-11,1118002553,KR,40,"643,88",Y3,GBP,Google Inc,Ireland
8121100000,2019-09-11,1118002553,KR,40,"3318,54",Y3,GBP,Google Inc,Ireland
8121100000,2019-09-04,1118002554,KR,40,"615,06",VL,GBP,Google Inc,Ireland
8121100000,2019-09-04,1118002554,KR,40,"1064,26",Y3,GBP,Google Inc,Ireland
8121100000,2019-09-04,1118002554,KR,40,"530,16",Y3,GBP,Google Inc,Ireland
8121100000,2019-09-04,1118002554,KR,40,"-107,32",VL,GBP,Google Inc,Ireland
8121100000,2019-09-04,1118002554,KR,40,"-519,72",Y3,GBP,Google Inc,Ireland
8121100000,2019-09-18,1118002558,KR,40,"-86,62",Y3,GBP,Google Inc,Ireland
8121100000,2019-09-18,1118002558,KR,40,"-650,36",VL,GBP,Google Inc,Ireland
8121100000,2019-09-18,1118002558,KR,40,"-474,85",VL,GBP,Google Inc,Ireland
8121100000,2019-09-18,1118002558,KR,40,994.00,Y3,GBP,Google Inc,Ireland
8121100000,2019-09-18,1118002558,KR,40,"-1107,6",Y3,GBP,Google Inc,Ireland
1930300000,2019-09-25,1118002571,KR,40,"-299,62",VL,GBP,SES,Luxembourg
8121100000,2019-09-25,1118002571,KR,40,"-3816,75",Y3,GBP,Google Inc,Ireland
8121100000,2019-10-02,1118002651,KR,40,"2264,42",VL,GBP,Google Inc,Ireland
8121100000,2019-10-02,1118002651,KR,40,"52,06",Y3,GBP,Google Inc,Ireland
8121100000,2019-10-02,1118002651,KR,40,"72,19",Y3,GBP,Google Inc,Ireland
8121100000,2019-10-02,1118002651,KR,40,"-760,15",VL,GBP,Google Inc,Ireland
8121100000,2019-10-02,1118002651,KR,40,"-3731,76",Y3,GBP,Google Inc,Ireland
1930300000,2019-10-16,1118002708,KR,40,"3420,78",VL,GBP,SES,Luxembourg
8121100000,2019-10-09,1118002709,KR,40,"4465,9",VL,GBP,Google Inc,Ireland
1930300000,2019-10-23,1118002862,KR,40,"-412,75",Y3,GBP,SES,Luxembourg
1930300000,2019-10-23,1118002862,KR,40,"-882,79",VL,GBP,SES,Luxembourg
1930300000,2019-10-23,1118002862,KR,40,"-1244,94",Y3,GBP,SES,Luxembourg
8121100000,2019-10-23,1118002862,KR,40,"-957,08",VL,GBP,Google Inc,Ireland
1930300000,2019-10-23,1118002862,KR,40,"-329,44",Y3,GBP,SES,Luxembourg
1930300000,2019-10-23,1118002862,KR,40,"-210,16",VL,GBP,SES,Luxembourg
1930300000,2019-10-23,1118002862,KR,40,"-210,16",Y3,GBP,SES,Luxembourg
8121100000,2019-11-27,1118003073,KR,40,"-340,8",VL,GBP,Google Inc,Ireland
1930300000,2019-11-27,1118003073,KR,40,"-221,52",Y3,GBP,SES,Luxembourg
8121100000,2019-11-13,1118003074,KR,40,"-156,2",VL,GBP,Google Inc,Ireland
1930300000,2019-11-13,1118003074,KR,40,"-109,34",Y3,GBP,SES,Luxembourg
8121100000,2019-11-13,1118003074,KR,40,"-1695,48",Y3,GBP,Google Inc,Ireland
1930300000,2019-11-20,1118003083,KR,40,"-384,82",VL,GBP,SES,Luxembourg
1930300000,2019-11-20,1118003083,KR,40,"-421,74",Y3,GBP,SES,Luxembourg
1930300000,2019-11-20,1118003083,KR,40,"331,43",VL,GBP,SES,Luxembourg
1930300000,2019-11-20,1118003083,KR,40,"-3561,2",Y3,GBP,SES,Luxembourg
1930300000,2019-11-20,1118003083,KR,40,"-6410,99",VL,GBP,SES,Luxembourg
8121100000,2019-10-30,1118003084,KR,40,"-560,76",Y3,GBP,Google Inc,Ireland
8121100000,2019-10-30,1118003084,KR,40,"-560,76",Y3,GBP,Google Inc,Ireland
8121100000,2019-10-30,1118003084,KR,40,"562,32",VL,GBP,Google Inc,Ireland
8121100000,2019-11-06,1118003085,KR,40,"-427,42",Y3,GBP,Google Inc,Ireland
8121100000,2019-11-06,1118003085,KR,40,"-475,7",Y3,GBP,Google Inc,Ireland
